Date,country,cases
2012,France,17
2012,Germany,586
2012,Hungary,60
2012,Japan,191
2012,Mexico,921
2012,Netherlands,26
2012,New Zealand,21
2012,Norway,62
2012,Paraguay,166
2012,Peru,138
2012,Poland,29
2012,Romania,591
2012,Russia,516
2012,South Africa,2312
2012,Spain,18
2012,Sweden,5
2012,Switzerland,33
2012,Ukraine,354
2012,United States,1799
2012,Uruguay,78
2012,Argentina,93
2012,Australia,299
2012,Austria,662
2012,Belgium,42
2012,Bolivia,242
2012,Brazil,161
2012,Bulgaria,244
2012,Canada,1583
2012,Chile,8
2012,France,14
2012,Germany,579
2012,Hungary,49
2012,Japan,176
2012,Mexico,877
2012,Netherlands,25
2012,New Zealand,22
2012,Norway,48
2012,Paraguay,169
2012,Peru,161
2012,Poland,25
2012,Romania,539
2012,Russia,448
2012,South Africa,2698
2012,Spain,20
2012,Sweden,4
2012,Switzerland,32
2012,Ukraine,331
2012,United States,1785
2012,Uruguay,77
2012,Argentina,98
2012,Australia,245
2012,Austria,622
2012,Belgium,37
2012,Bolivia,220
2012,Brazil,164
2012,Bulgaria,235
2012,Canada,1354
2012,Chile,8
2012,France,9
2012,Germany,527
2012,Hungary,44
2012,Japan,121
2012,Mexico,844
2012,Netherlands,22
2012,New Zealand,21
2012,Norway,38
2012,Paraguay,172
2012,Peru,159
2012,Poland,24
2012,Romania,521
2012,Russia,467
2012,South Africa,2490
2012,Spain,21
2012,Sweden,2
2012,Switzerland,23
2012,Ukraine,302
2012,United States,1729
2012,Uruguay,75
2012,Argentina,108
2012,Australia,298
2012,Austria,544
2012,Belgium,29
2012,Bolivia,208
2012,Brazil,170
2012,Bulgaria,217
2012,Canada,1358
2012,Chile,8
2012,France,6
2012,Germany,434
2012,Hungary,42
2012,Japan,61
2012,Mexico,816
2012,Netherlands,21
2012,New Zealand,23
2012,Norway,37
2012,Paraguay,179
2012,Peru,150
2012,Poland,22
2012,Romania,506
2012,Russia,504
2012,South Africa,2642
2012,Spain,24
2012,Sweden,2
2012,Switzerland,15
2012,Ukraine,260
2012,United States,1625
2012,Uruguay,80
2012,Argentina,121
2012,Australia,343
2012,Austria,551
2012,Belgium,39
2012,Bolivia,232
2012,Brazil,176
2012,Bulgaria,198
2012,Canada,1172
2012,Chile,9
2012,France,4
2012,Germany,435
2012,Hungary,31
2012,Japan,33
2012,Mexico,790
2012,Netherlands,20
2012,New Zealand,27
2012,Norway,49
2012,Paraguay,181
2012,Peru,140
2012,Poland,19
2012,Romania,488
2012,Russia,455
2012,South Africa,2734
2012,Spain,21
2012,Sweden,2
2012,Switzerland,16
2012,Ukraine,211
2012,United States,1651
2012,Uruguay,86
2012,Argentina,132
2012,Australia,444
2012,Austria,522
2012,Belgium,33
2012,Bolivia,254
2012,Brazil,197
2012,Bulgaria,188
2012,Canada,1057
2012,Chile,11
2012,France,4
2012,Germany,440
2012,Hungary,32
2012,Japan,19
2012,Mexico,824
2012,Netherlands,17
2012,New Zealand,28
2012,Norway,37
2012,Paraguay,192
2012,Peru,145
2012,Poland,16
2012,Romania,471
2012,Russia,452
2012,South Africa,2832
2012,Spain,18
2012,Sweden,2
2012,Switzerland,14
2012,Ukraine,210
2012,United States,1624
2012,Uruguay,99
2012,Argentina,143
2012,Australia,511
2012,Austria,517
2012,Belgium,31
2012,Bolivia,227
2012,Brazil,208
2012,Bulgaria,178
2012,Canada,1013
2012,Chile,16
2012,France,5
2012,Germany,407
2012,Hungary,32
2012,Japan,14
2012,Mexico,813
2012,Netherlands,16
2012,New Zealand,37
2012,Norway,50
2012,Paraguay,200
2012,Peru,158
2012,Poland,15
2012,Romania,479
2012,Russia,467
2012,South Africa,3136
2012,Spain,16
2012,Sweden,2
2012,Switzerland,15
2012,Ukraine,234
2012,United States,1537
2012,Uruguay,107
2012,Argentina,160
2012,Australia,594
2012,Austria,495
2012,Belgium,23
2012,Bolivia,265
2012,Brazil,205
2012,Bulgaria,173
2012,Canada,851
2012,Chile,19
2012,France,4
2012,Germany,366
2012,Hungary,33
2012,Japan,10
2012,Mexico,791
2012,Netherlands,15
2012,New Zealand,46
2012,Norway,26
2012,Paraguay,198
2012,Peru,160
2012,Poland,13
2012,Romania,488
2012,Russia,381
2012,South Africa,3382
2012,Spain,15
2012,Sweden,1
2012,Switzerland,15
2012,Ukraine,240
2012,United States,1428
2012,Uruguay,109
2012,Argentina,184
2012,Australia,666
2012,Austria,470
2012,Belgium,19
2012,Bolivia,250
2012,Brazil,183
2012,Bulgaria,183
2012,Canada,879
2012,Chile,29
2012,France,3
2012,Germany,365
2012,Hungary,29
2012,Japan,7
2012,Mexico,792
2012,Netherlands,16
2012,New Zealand,47
2012,Norway,30
2012,Paraguay,208
2012,Peru,146
2012,Poland,12
2012,Romania,503
2012,Russia,360
2012,South Africa,3354
2012,Spain,13
2012,Sweden,1
2012,Switzerland,11
2012,Ukraine,227
2012,United States,1329
2012,Uruguay,118
2012,Argentina,200
2012,Australia,738
2012,Austria,526
2012,Belgium,20
2012,Bolivia,276
2012,Brazil,187
2012,Bulgaria,203
2012,Canada,819
2012,Chile,45
2012,France,3
2012,Germany,377
2012,Hungary,26
2012,Japan,6
2012,Mexico,796
2012,Netherlands,17
2012,New Zealand,62
2012,Norway,23
2012,Paraguay,239
2012,Peru,153
2012,Poland,12
2012,Romania,494
2012,Russia,312
2012,South Africa,3775
2012,Spain,14
2012,Sweden,1
2012,Switzerland,14
2012,Ukraine,203
2012,United States,1265
2012,Uruguay,139
2012,Argentina,191
2012,Australia,989
2012,Austria,467
2012,Belgium,17
2012,Bolivia,228
2012,Brazil,192
2012,Bulgaria,203
2012,Canada,799
2012,Chile,72
2012,France,4
2012,Germany,381
2012,Hungary,29
2012,Japan,6
2012,Mexico,773
2012,Netherlands,19
2012,New Zealand,61
2012,Norway,28
2012,Paraguay,259
2012,Peru,150
2012,Poland,11
2012,Romania,486
2012,Russia,270
2012,South Africa,3667
2012,Spain,10
2012,Sweden,1
2012,Switzerland,17
2012,Ukraine,180
2012,United States,1136
2012,Uruguay,156
2012,Argentina,197
2012,Australia,1156
2012,Austria,491
2012,Belgium,21
2012,Bolivia,235
2012,Brazil,196
2012,Bulgaria,169
2012,Canada,722
2012,Chile,76
2012,France,3
2012,Germany,398
2012,Hungary,30
2012,Japan,7
2012,Mexico,730
2012,Netherlands,21
2012,New Zealand,81
2012,Norway,22
2012,Paraguay,287
2012,Peru,148
2012,Poland,12
2012,Romania,481
2012,Russia,240
2012,South Africa,3344
2012,Spain,10
2012,Sweden,1
2012,Switzerland,15
2012,Ukraine,186
2012,United States,966
2012,Uruguay,200
2012,Argentina,171
2012,Australia,1658
2012,Austria,409
2012,Belgium,17
2012,Bolivia,203
2012,Brazil,187
2012,Bulgaria,146
2012,Canada,745
2012,Chile,60
2012,France,3
2012,Germany,381
2012,Hungary,33
2012,Japan,7
2012,Mexico,680
2012,Netherlands,20
2012,New Zealand,92
2012,Norway,25
2012,Paraguay,289
2012,Peru,153
2012,Poland,11
2012,Romania,474
2012,Russia,243
2012,South Africa,3710
2012,Spain,10
2012,Sweden,1
2012,Switzerland,14
2012,Ukraine,186
2012,United States,911
2012,Uruguay,186
2012,Argentina,166
2012,Australia,1977
2012,Austria,418
2012,Belgium,14
2012,Bolivia,207
2012,Brazil,179
2012,Bulgaria,133
2012,Canada,764
2012,Chile,43
2012,France,4
2012,Germany,372
2012,Hungary,30
2012,Japan,8
2012,Mexico,750
2012,Netherlands,19
2012,New Zealand,129
2012,Norway,20
2012,Paraguay,307
2012,Peru,157
2012,Poland,11
2012,Romania,486
2012,Russia,215
2012,South Africa,3159
2012,Spain,9
2012,Sweden,1
2012,Switzerland,17
2012,Ukraine,185
2012,United States,939
2012,Uruguay,182
2012,Argentina,152
2012,Australia,1571
2012,Austria,487
2012,Belgium,15
2012,Bolivia,203
2012,Brazil,176
2012,Bulgaria,127
2012,Canada,679
2012,Chile,26
2012,France,4
2012,Germany,386
2012,Hungary,27
2012,Japan,7
2012,Mexico,771
2012,Netherlands,23
2012,New Zealand,132
2012,Norway,19
2012,Paraguay,311
2012,Peru,150
2012,Poland,10
2012,Romania,506
2012,Russia,189
2012,South Africa,3191
2012,Spain,9
2012,Sweden,1
2012,Switzerland,16
2012,Ukraine,187
2012,United States,897
2012,Uruguay,165
2012,Argentina,157
2012,Australia,1395
2012,Austria,443
2012,Belgium,12
2012,Bolivia,186
2012,Brazil,176
2012,Bulgaria,117
2012,Canada,619
2012,Chile,15
2012,France,3
2012,Germany,347
2012,Hungary,28
2012,Japan,9
2012,Mexico,773
2012,Netherlands,18
2012,New Zealand,136
2012,Norway,17
2012,Paraguay,283
2012,Peru,140
2012,Poland,9
2012,Romania,533
2012,Russia,220
2012,South Africa,3429
2012,Spain,9
2012,Sweden,1
2012,Switzerland,11
2012,Ukraine,217
2012,United States,869
2012,Uruguay,162
2012,Argentina,148
2012,Australia,1300
2012,Austria,430
2012,Belgium,12
2012,Bolivia,195
2012,Brazil,160
2012,Bulgaria,117
2012,Canada,583
2012,Chile,13
2012,France,2
2012,Germany,328
2012,Hungary,25
2012,Japan,8
2012,Mexico,779
2012,Netherlands,18
2012,New Zealand,148
2012,Norway,18
2012,Paraguay,257
2012,Peru,135
2012,Poland,9
2012,Romania,529
2012,Russia,210
2012,South Africa,3611
2012,Spain,10
2012,Sweden,1
2012,Switzerland,13
2012,Ukraine,223
2012,United States,869
2012,Uruguay,141
2012,Argentina,144
2012,Australia,1383
2012,Austria,426
2012,Belgium,13
2012,Bolivia,178
2012,Brazil,157
2012,Bulgaria,111
2012,Canada,653
2012,Chile,13
2012,France,2
2012,Germany,330
2012,Hungary,24
2012,Japan,6
2012,Mexico,756
2012,Netherlands,14
2012,New Zealand,130
2012,Norway,19
2012,Paraguay,246
2012,Peru,134
2012,Poland,8
2012,Romania,517
2012,Russia,214
2012,South Africa,3858
2012,Spain,11
2012,Sweden,1
2012,Switzerland,12
2012,Ukraine,231
2012,United States,889
2012,Uruguay,136
2012,Argentina,147
2012,Australia,1389
2012,Austria,427
2012,Belgium,11
2012,Bolivia,225
2012,Brazil,160
2012,Bulgaria,118
2012,Canada,684
2012,Chile,14
2012,France,2
2012,Germany,319
2012,Hungary,24
2012,Japan,5
2012,Mexico,750
2012,Netherlands,14
2012,New Zealand,110
2012,Norway,21
2012,Paraguay,225
2012,Peru,139
2012,Poland,8
2012,Romania,521
2012,Russia,226
2012,South Africa,4232
2012,Spain,12
2012,Sweden,1
2012,Switzerland,15
2012,Ukraine,257
2012,United States,977
2012,Uruguay,129
2012,Argentina,159
2012,Australia,1270
2012,Austria,433
2012,Belgium,10
2012,Bolivia,232
2012,Brazil,166
2012,Bulgaria,133
2012,Canada,726
2012,Chile,12
2012,France,2
2012,Germany,301
2012,Hungary,25
2012,Japan,5
2012,Mexico,749
2012,Netherlands,14
2012,New Zealand,105
2012,Norway,25
2012,Paraguay,215
2012,Peru,142
2012,Poland,7
2012,Romania,527
2012,Russia,280
2012,South Africa,3890
2012,Spain,13
2012,Sweden,1
2012,Switzerland,15
2012,Ukraine,295
2012,United States,1095
2012,Uruguay,121
2012,Argentina,168
2012,Australia,1191
2012,Austria,455
2012,Belgium,10
2012,Bolivia,245
2012,Brazil,158
2012,Bulgaria,140
2012,Canada,819
2012,Chile,13
2012,France,3
2012,Germany,358
2012,Hungary,25
2012,Japan,6
2012,Mexico,858
2012,Netherlands,18
2012,New Zealand,101
2012,Norway,32
2012,Paraguay,226
2012,Peru,144
2012,Poland,7
2012,Romania,534
2012,Russia,333
2012,South Africa,3437
2012,Spain,13
2012,Sweden,2
2012,Switzerland,19
2012,Ukraine,329
2012,United States,1199
2012,Uruguay,132
2012,Argentina,166
2012,Australia,823
2012,Austria,501
2012,Belgium,17
2012,Bolivia,221
2012,Brazil,154
2012,Bulgaria,140
2012,Canada,884
2012,Chile,13
2012,France,4
2012,Germany,437
2012,Hungary,24
2012,Japan,8
2012,Mexico,978
2012,Netherlands,23
2012,New Zealand,95
2012,Norway,53
2012,Paraguay,212
2012,Peru,156
2012,Poland,7
2012,Romania,522
2012,Russia,449
2012,South Africa,3032
2012,Spain,12
2012,Sweden,4
2012,Switzerland,29
2012,Ukraine,399
2012,United States,1374
2012,Uruguay,140
2012,Argentina,175
2012,Australia,644
2012,Austria,517
2012,Belgium,26
2012,Bolivia,267
2012,Brazil,160
2012,Bulgaria,140
2012,Canada,1047
2012,Chile,14
2012,France,7
2012,Germany,508
2012,Hungary,32
2012,Japan,10
2012,Mexico,994
2012,Netherlands,28
2012,New Zealand,64
2012,Norway,75
2012,Paraguay,209
2012,Peru,147
2012,Poland,8
2012,Romania,514
2012,Russia,657
2012,South Africa,2940
2012,Spain,14
2012,Sweden,3
2012,Switzerland,36
2012,Ukraine,512
2012,United States,1543
2012,Uruguay,130
2012,Argentina,164
2012,Australia,495
2012,Austria,684
2012,Belgium,43
2012,Bolivia,202
2012,Brazil,150
2012,Bulgaria,149
2012,Canada,1393
2012,Chile,11
2012,France,18
2012,Germany,627
2012,Hungary,52
2012,Japan,9
2012,Mexico,1053
2012,Netherlands,35
2012,New Zealand,65
2012,Norway,60
2012,Paraguay,189
2012,Peru,147
2012,Poland,13
2012,Romania,538
2012,Russia,770
2012,South Africa,2728
2012,Spain,18
2012,Sweden,3
2012,Switzerland,39
2012,Ukraine,568
2012,United States,1737
2012,Uruguay,120
2012,Argentina,161
2012,Australia,361
2012,Austria,830
2012,Belgium,66
2012,Bolivia,175
2012,Brazil,151
2012,Bulgaria,188
2012,Canada,1699
2012,Chile,11
2012,France,36
2012,Germany,718
2012,Hungary,57
2012,Japan,10
2012,Mexico,1012
2012,Netherlands,44
2012,New Zealand,57
2012,Norway,73
2012,Paraguay,166
2012,Peru,141
2012,Poland,28
2012,Romania,571
2012,Russia,773
2012,South Africa,2701
2012,Spain,21
2012,Sweden,3
2012,Switzerland,38
2012,Ukraine,519
2012,United States,1895
2012,Uruguay,111
2012,Argentina,147
2012,Australia,320
2012,Austria,895
2012,Belgium,77
2012,Bolivia,193
2012,Brazil,150
2012,Bulgaria,238
2012,Canada,1789
2012,Chile,7
2012,France,49
2012,Germany,743
2012,Hungary,48
2012,Japan,12
2012,Mexico,1085
2012,Netherlands,44
2012,New Zealand,42
2012,Norway,73
2012,Paraguay,157
2012,Peru,133
2012,Poland,40
2012,Romania,622
2012,Russia,719
2012,South Africa,2568
2012,Spain,34
2012,Sweden,2
2012,Switzerland,46
2012,Ukraine,463
2012,United States,2018
2012,Uruguay,111
2012,Argentina,141
2012,Australia,301
2012,Austria,926
2012,Belgium,70
2012,Bolivia,183
2012,Brazil,134
2012,Bulgaria,242
2012,Canada,1861
2012,Chile,8
2012,France,43
2012,Germany,914
2012,Hungary,43
2012,Japan,15
2012,Mexico,1112
2012,Netherlands,43
2012,New Zealand,40
2012,Norway,57
2012,Paraguay,153
2012,Peru,134
2012,Poland,39
2012,Romania,649
2012,Russia,676
2012,South Africa,2512
2012,Spain,43
2012,Sweden,3
2012,Switzerland,39
2012,Ukraine,472
2012,United States,2325
2012,Uruguay,108
2012,Argentina,132
2012,Australia,267
2012,Austria,916
2012,Belgium,59
2012,Bolivia,204
2012,Brazil,152
2012,Bulgaria,268
2012,Canada,1946
2012,Chile,11
2012,France,40
2012,Germany,923
2012,Hungary,38
2012,Japan,20
2012,Mexico,1135
2012,Netherlands,41
2012,New Zealand,35
2012,Norway,64
2012,Paraguay,157
2012,Peru,129
2012,Poland,35
2012,Romania,690
2012,Russia,676
2012,South Africa,2381
2012,Spain,35
2012,Sweden,3
2012,Switzerland,39
2012,Ukraine,453
2012,United States,2391
2012,Uruguay,101
2012,Argentina,122
2012,Australia,221
2012,Austria,909
2012,Belgium,51
2012,Bolivia,177
2012,Brazil,138
2012,Bulgaria,315
2012,Canada,1909
2012,Chile,8
2012,France,38
2012,Germany,864
2012,Hungary,40
2012,Japan,27
2012,Mexico,1180
2012,Netherlands,34
2012,New Zealand,30
2012,Norway,47
2012,Paraguay,149
2012,Peru,136
2012,Poland,30
2012,Romania,674
2012,Russia,599
2012,South Africa,2138
2012,Spain,23
2012,Sweden,3
2012,Switzerland,40
2012,Ukraine,454
2012,United States,2369
2012,Uruguay,91
2012,Argentina,118
2012,Australia,227
2012,Austria,812
2012,Belgium,49
2012,Bolivia,177
2012,Brazil,128
2012,Bulgaria,327
2012,Canada,2013
2012,Chile,7
2012,France,43
2012,Germany,815
2012,Hungary,36
2012,Japan,39
2012,Mexico,1250
2012,Netherlands,34
2012,New Zealand,24
2012,Norway,43
2012,Paraguay,141
2012,Peru,128
2012,Poland,31
2012,Romania,642
2012,Russia,628
2012,South Africa,2211
2012,Spain,25
2012,Sweden,2
2012,Switzerland,45
2012,Ukraine,429
2012,United States,2349
2012,Uruguay,86
2012,Argentina,102
2012,Australia,198
2012,Austria,855
2012,Belgium,59
2012,Bolivia,172
2012,Brazil,126
2012,Bulgaria,381
2012,Canada,2091
2012,Chile,8
2012,France,39
2012,Germany,870
2012,Hungary,36
2012,Japan,51
2012,Mexico,1371
2012,Netherlands,36
2012,New Zealand,20
2012,Norway,53
2012,Paraguay,132
2012,Peru,130
2012,Poland,33
2012,Romania,659
2012,Russia,680
2012,South Africa,2284
2012,Spain,24
2012,Sweden,3
2012,Switzerland,37
2012,Ukraine,429
2012,United States,2492
2012,Uruguay,86
2012,Argentina,105
2012,Australia,205
2012,Austria,850
2012,Belgium,70
2012,Bolivia,177
2012,Brazil,126
2012,Bulgaria,399
2012,Canada,2247
2012,Chile,7
2012,France,44
2012,Germany,860
2012,Hungary,48
2012,Japan,59
2012,Mexico,1434
2012,Netherlands,37
2012,New Zealand,21
2012,Norway,58
2012,Paraguay,141
2012,Peru,126
2012,Poland,34
2012,Romania,641
2012,Russia,701
2012,South Africa,2072
2012,Spain,26
2012,Sweden,3
2012,Switzerland,42
2012,Ukraine,454
2012,United States,2913
2012,Uruguay,83
2012,Argentina,98
2012,Australia,169
2012,Austria,817
2012,Belgium,79
2012,Bolivia,178
2012,Brazil,129
2012,Bulgaria,456
2012,Canada,2401
2012,Chile,5
2012,France,44
2012,Germany,850
2012,Hungary,41
2012,Japan,70
2012,Mexico,1469
2012,Netherlands,41
2012,New Zealand,25
2012,Norway,61
2012,Paraguay,153
2012,Peru,127
2012,Poland,34
2012,Romania,625
2012,Russia,669
2012,South Africa,2018
2012,Spain,21
2012,Sweden,4
2012,Switzerland,50
2012,Ukraine,459
2012,United States,3040
2012,Uruguay,74
2012,Argentina,93
2012,Australia,154
2012,Austria,811
2012,Belgium,80
2012,Bolivia,172
2012,Brazil,127
2012,Bulgaria,415
2012,Canada,2719
2012,Chile,6
2012,France,54
2012,Germany,836
2012,Hungary,46
2012,Japan,88
2012,Mexico,1497
2012,Netherlands,44
2012,New Zealand,21
2012,Norway,64
2012,Paraguay,151
2012,Peru,125
2012,Poland,34
2012,Romania,616
2012,Russia,724
2012,South Africa,1944
2012,Spain,26
2012,Sweden,5
2012,Switzerland,35
2012,Ukraine,469
2012,United States,3641
2012,Uruguay,69
2012,Argentina,84
2012,Australia,144
2012,Austria,831
2012,Belgium,94
2012,Bolivia,162
2012,Brazil,118
2012,Bulgaria,379
2012,Canada,3262
2012,Chile,5
2012,France,79
2012,Germany,872
2012,Hungary,43
2012,Japan,98
2012,Mexico,1570
2012,Netherlands,45
2012,New Zealand,19
2012,Norway,103
2012,Paraguay,141
2012,Peru,120
2012,Poland,36
2012,Romania,608
2012,Russia,765
2012,South Africa,1996
2012,Spain,29
2012,Sweden,6
2012,Switzerland,49
2012,Ukraine,460
2012,United States,4427
2012,Uruguay,66
2012,Argentina,79
2012,Australia,137
2012,Austria,970
2012,Belgium,129
2012,Bolivia,137
2012,Brazil,111
2012,Bulgaria,356
2012,Canada,4003
2012,Chile,4
2012,France,117
2012,Germany,936
2012,Hungary,52
2012,Japan,146
2012,Mexico,1627
2012,Netherlands,58
2012,New Zealand,15
2012,Norway,187
2012,Paraguay,134
2012,Peru,108
2012,Poland,49
2012,Romania,591
2012,Russia,786
2012,South Africa,1848
2012,Spain,32
2012,Sweden,6
2012,Switzerland,56
2012,Ukraine,460
2012,United States,5132
2012,Uruguay,64
2012,Argentina,76
2012,Australia,146
2012,Austria,1014
2012,Belgium,143
2012,Bolivia,126
2012,Brazil,106
2012,Bulgaria,313
2012,Canada,4934
2012,Chile,4
2012,France,184
2012,Germany,1042
2012,Hungary,53
2012,Japan,218
2012,Mexico,1875
2012,Netherlands,81
2012,New Zealand,14
2012,Norway,68
2012,Paraguay,120
2012,Peru,95
2012,Poland,94
2012,Romania,592
2012,Russia,807
2012,South Africa,1877
2012,Spain,29
2012,Sweden,7
2012,Switzerland,95
2012,Ukraine,440
2012,United States,6359
2012,Uruguay,60
2012,Argentina,75
2012,Australia,158
2012,Austria,976
2012,Belgium,207
2012,Bolivia,116
2012,Brazil,106
2012,Bulgaria,335
2012,Canada,6425
2012,Chile,4
2012,France,292
2012,Germany,1157
2012,Hungary,60
2012,Japan,340
2012,Mexico,2050
2012,Netherlands,122
2012,New Zealand,12
2012,Norway,49
2012,Paraguay,119
2012,Peru,97
2012,Poland,151
2012,Romania,618
2012,Russia,802
2012,South Africa,2083
2012,Spain,54
2012,Sweden,10
2012,Switzerland,186
2012,Ukraine,452
2012,United States,7904
2012,Uruguay,57
2012,Argentina,77
2012,Australia,155
2012,Austria,1118
2012,Belgium,270
2012,Bolivia,120
2012,Brazil,108
2012,Bulgaria,423
2012,Canada,7496
2012,Chile,3
2012,France,387
2012,Germany,1187
2012,Hungary,70
2012,Japan,479
2012,Mexico,1829
2012,Netherlands,134
2012,New Zealand,17
2012,Norway,106
2012,Paraguay,127
2012,Peru,102
2012,Poland,202
2012,Romania,651
2012,Russia,953
2012,South Africa,1976
2012,Spain,78
2012,Sweden,20
2012,Switzerland,209
2012,Ukraine,439
2012,United States,8618
2012,Uruguay,60
2013,Argentina,70
2013,Australia,156
2013,Austria,1175
2013,Belgium,372
2013,Bolivia,119
2013,Brazil,109
2013,Bulgaria,389
2013,Canada,7698
2013,Chile,3
2013,France,277
2013,Germany,1015
2013,Hungary,70
2013,Japan,1342
2013,Mexico,1576
2013,Netherlands,126
2013,New Zealand,13
2013,Norway,270
2013,Paraguay,134
2013,Peru,108
2013,Poland,330
2013,Romania,662
2013,Russia,869
2013,South Africa,1813
2013,Spain,80
2013,Sweden,17
2013,Switzerland,280
2013,Ukraine,471
2013,United States,10112
2013,Uruguay,63
2013,Argentina,72
2013,Australia,152
2013,Austria,1286
2013,Belgium,374
2013,Bolivia,119
2013,Brazil,106
2013,Bulgaria,438
2013,Canada,6803
2013,Chile,2
2013,France,349
2013,Germany,1033
2013,Hungary,104
2013,Japan,2182
2013,Mexico,1591
2013,Netherlands,127
2013,New Zealand,12
2013,Norway,470
2013,Paraguay,136
2013,Peru,105
2013,Poland,413
2013,Romania,651
2013,Russia,827
2013,South Africa,1796
2013,Spain,81
2013,Sweden,25
2013,Switzerland,392
2013,Ukraine,520
2013,United States,10555
2013,Uruguay,66
2013,Argentina,71
2013,Australia,122
2013,Austria,1598
2013,Belgium,802
2013,Bolivia,111
2013,Brazil,107
2013,Bulgaria,498
2013,Canada,4778
2013,Chile,2
2013,France,703
2013,Germany,1332
2013,Hungary,128
2013,Japan,3872
2013,Mexico,1669
2013,Netherlands,233
2013,New Zealand,10
2013,Norway,321
2013,Paraguay,140
2013,Peru,98
2013,Poland,268
2013,Romania,696
2013,Russia,924
2013,South Africa,1854
2013,Spain,99
2013,Sweden,28
2013,Switzerland,598
2013,Ukraine,537
2013,United States,9408
2013,Uruguay,65
2013,Argentina,69
2013,Australia,131
2013,Austria,2063
2013,Belgium,1499
2013,Bolivia,110
2013,Brazil,112
2013,Bulgaria,559
2013,Canada,3939
2013,Chile,2
2013,France,1278
2013,Germany,1641
2013,Hungary,169
2013,Japan,5273
2013,Mexico,1866
2013,Netherlands,270
2013,New Zealand,12
2013,Norway,267
2013,Paraguay,147
2013,Peru,88
2013,Poland,168
2013,Romania,778
2013,Russia,1239
2013,South Africa,1758
2013,Spain,169
2013,Sweden,71
2013,Switzerland,719
2013,Ukraine,543
2013,United States,7209
2013,Uruguay,61
2013,Argentina,78
2013,Australia,144
2013,Austria,2141
2013,Belgium,1387
2013,Bolivia,106
2013,Brazil,116
2013,Bulgaria,678
2013,Canada,3230
2013,Chile,2
2013,France,1324
2013,Germany,1876
2013,Hungary,220
2013,Japan,3057
2013,Mexico,1754
2013,Netherlands,174
2013,New Zealand,10
2013,Norway,224
2013,Paraguay,145
2013,Peru,103
2013,Poland,112
2013,Romania,821
2013,Russia,1458
2013,South Africa,1854
2013,Spain,183
2013,Sweden,73
2013,Switzerland,687
2013,Ukraine,555
2013,United States,5541
2013,Uruguay,56
2013,Argentina,77
2013,Australia,144
2013,Austria,2297
2013,Belgium,1064
2013,Bolivia,103
2013,Brazil,131
2013,Bulgaria,776
2013,Canada,2768
2013,Chile,2
2013,France,1099
2013,Germany,2063
2013,Hungary,336
2013,Japan,1659
2013,Mexico,1636
2013,Netherlands,172
2013,New Zealand,13
2013,Norway,199
2013,Paraguay,135
2013,Peru,96
2013,Poland,78
2013,Romania,880
2013,Russia,1453
2013,South Africa,2037
2013,Spain,266
2013,Sweden,67
2013,Switzerland,669
2013,Ukraine,552
2013,United States,4555
2013,Uruguay,56
2013,Argentina,75
2013,Australia,181
2013,Austria,2408
2013,Belgium,753
2013,Bolivia,124
2013,Brazil,141
2013,Bulgaria,732
2013,Canada,2597
2013,Chile,3
2013,France,894
2013,Germany,2023
2013,Hungary,417
2013,Japan,1381
2013,Mexico,1588
2013,Netherlands,141
2013,New Zealand,17
2013,Norway,194
2013,Paraguay,129
2013,Peru,103
2013,Poland,69
2013,Romania,968
2013,Russia,1668
2013,South Africa,1983
2013,Spain,258
2013,Sweden,42
2013,Switzerland,537
2013,Ukraine,595
2013,United States,4240
2013,Uruguay,55
2013,Argentina,78
2013,Australia,188
2013,Austria,2060
2013,Belgium,494
2013,Bolivia,148
2013,Brazil,139
2013,Bulgaria,702
2013,Canada,2306
2013,Chile,3
2013,France,443
2013,Germany,1752
2013,Hungary,365
2013,Japan,1122
2013,Mexico,1540
2013,Netherlands,107
2013,New Zealand,19
2013,Norway,147
2013,Paraguay,133
2013,Peru,98
2013,Poland,70
2013,Romania,971
2013,Russia,1757
2013,South Africa,1913
2013,Spain,157
2013,Sweden,30
2013,Switzerland,400
2013,Ukraine,637
2013,United States,3784
2013,Uruguay,55
2013,Argentina,76
2013,Australia,210
2013,Austria,1641
2013,Belgium,348
2013,Bolivia,167
2013,Brazil,137
2013,Bulgaria,647
2013,Canada,2068
2013,Chile,4
2013,France,193
2013,Germany,1461
2013,Hungary,254
2013,Japan,764
2013,Mexico,1605
2013,Netherlands,80
2013,New Zealand,21
2013,Norway,149
2013,Paraguay,143
2013,Peru,100
2013,Poland,59
2013,Romania,948
2013,Russia,1389
2013,South Africa,2024
2013,Spain,168
2013,Sweden,27
2013,Switzerland,262
2013,Ukraine,670
2013,United States,3504
2013,Uruguay,56
2013,Argentina,84
2013,Australia,231
2013,Austria,1341
2013,Belgium,210
2013,Bolivia,187
2013,Brazil,149
2013,Bulgaria,656
2013,Canada,1901
2013,Chile,5
2013,France,73
2013,Germany,1237
2013,Hungary,166
2013,Japan,503
2013,Mexico,1529
2013,Netherlands,60
2013,New Zealand,21
2013,Norway,157
2013,Paraguay,167
2013,Peru,107
2013,Poland,63
2013,Romania,928
2013,Russia,1209
2013,South Africa,2184
2013,Spain,80
2013,Sweden,19
2013,Switzerland,167
2013,Ukraine,679
2013,United States,3242
2013,Uruguay,59
2013,Argentina,107
2013,Australia,275
2013,Austria,1191
2013,Belgium,147
2013,Bolivia,214
